_id,background,day,investor_0to1w,investor_100w_up,investor_10to100w,investor_1to10w,name,plat_id,status,wdzj_plat_id,borrower_0to20w,borrower_100w_up,borrower_20to100w,return_rate_diff_0to1m,return_rate_diff_1to2m,return_rate_diff_2to3m,return_rate_diff_3to6m,return_rate_diff_6m_up,complete_time_diff_0to1m,complete_time_diff_1to2m,complete_time_diff_2to3m,complete_time_diff_3to6m,complete_time_diff_6m_up,top_ten_borrower_to_repay,top_ten_investor_to_receice,top_fifty_borrower_to_repay,top_fifty_investor_to_receice,finished
1959_2017-10-31,,2017-10-31,133,1,28,158,房易贷,1959,,1959,1,1,5,0,10,0,0,13.09,0,52,0,0,474.1,30.54,12.25,62.44,33.89,
1959_2017-11-30,,2017-11-30,162,0,29,171,房易贷,1959,,1959,1,1,4,0,10,0,10.4,12.68,0,10,0,40,2755.18,37.91,12.28,69.06,34.37,
1959_2017-12-31,,2017-12-31,203,0,30,181,房易贷,1959,,1959,4,1,12,0,10,0,10.4,13.27,0,45,0,37,7867.6,40.77,12.25,71.37,35.04,
1959_2018-01-31,,2018-01-31,146,0,44,183,房易贷,1959,,1959,5,0,19,0,0,0,10.4,13.96,0,0,0,3653,1999.29,39.55,12.35,69.91,35.89,
1959_2018-02-28,,2018-02-28,96,0,18,150,房易贷,1959,,1959,0,0,11,0,0,0,0,14,0,0,0,0,2264.12,40.17,12.31,71.15,37.1,
1959_2018-03-31,,2018-03-31,122,0,35,177,房易贷,1959,,1959,2,0,15,0,0,0,0,13.94,0,0,0,0,35.06,39.26,12.58,69.39,37.6,
1233_2017-09-30,,2017-09-30,5,0,0,0,予财宝,1233,,1233,1,0,0,0,0,0,0,10,0,0,0,0,158698,100,99.96,100,99.96,
1233_2017-10-31,,2017-10-31,0,0,0,0,予财宝,1233,,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99.96,100,99.96,
1233_2017-11-30,,2017-11-30,0,0,0,0,予财宝,1233,,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99.96,100,99.96,
1233_2017-12-31,,2017-12-31,0,0,0,0,予财宝,1233,,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99.96,100,99.96,
1233_2018-01-31,,2018-01-31,5,0,0,2,予财宝,1233,,1233,3,0,0,0,0,0,0,13.5,0,0,0,0,65799.33,100,99.89,100,99.99,
1233_2018-02-28,,2018-02-28,333,0,4,218,予财宝,1233,,1233,2,0,8,0,0,0,10.5,11.51,0,0,0,513364,30244,98.95,20.63,100,43.24,
1233_2018-03-31,,2018-03-31,743,1,26,379,予财宝,1233,,1233,202,0,17,8.75,9.38,9.03,10.31,11.5,14946.11,11907.85,21170.75,2957.99,21905.04,40.62,14.62,100,32.71,
1233_2018-04-30,,2018-04-30,721,0,45,574,予财宝,1233,,1233,448,1,15,11.61,12.15,10.32,10.85,11.74,10505.33,9324.59,19767.26,8162.66,19262.75,21.95,9.87,88.47,25.77,
1233_2018-05-31,,2018-05-31,474,0,22,300,予财宝,1233,,1233,146,0,11,11.91,10.54,10.27,10.76,11.92,3728.07,1989.95,16523.09,9198.13,98219.83,17.71,8.9,86.46,24.14,
1233_2018-06-30,,2018-06-30,375,0,11,184,予财宝,1233,,1233,150,0,6,10.7,11.73,10.6,10.53,13.5,13304.9,19652.78,21154.41,34402.42,147161.4,18.39,9.39,86.47,24.74,
1233_2018-07-31,,2018-07-31,232,0,7,106,予财宝,1233,,1233,142,0,3,9.68,9.98,10.31,10.06,11.63,18334.92,15582.77,18155.25,18825.58,245516.5,19.22,10.07,86.81,25.99,
1412_2017-08-31,,2017-08-31,231,0,83,349,投资去,1412,,1412,0,1,0,8.09,9,10,11,0,60648.26,58169.14,110302.67,115190.4,0,100,18.24,100,42.75,
1412_2017-09-30,,2017-09-30,231,2,98,423,投资去,1412,,1412,0,1,0,8.1,9,10,11.89,0,53582.48,34153,58926.32,44243.56,0,100,18.13,100,38.56,
1412_2017-10-31,,2017-10-31,279,1,120,371,投资去,1412,,1412,0,1,0,7.95,8.75,10.24,11,0,49679.03,125084,109810.41,204401,0,100,17.98,100,42.95,
1412_2017-11-30,,2017-11-30,313,0,80,304,投资去,1412,,1412,0,1,0,7.57,8,9,10.25,0,66385.22,37301.67,187207.08,90636.86,0,100,17.65,100,43.73,
1412_2017-12-31,,2017-12-31,284,6,113,362,投资去,1412,,1412,0,1,0,7.54,8,9,10.95,0,43679.8,3769,150081.5,90610.2,0,100,20.32,100,46.96,
1412_2018-01-31,,2018-01-31,270,1,102,386,投资去,1412,,1412,3,1,12,7.55,8,8.83,10.74,11,74353.08,118549.8,212378.83,109536.32,3667,96.56,20.89,100,47.06,
1412_2018-02-28,,2018-02-28,267,1,66,345,投资去,1412,,1412,1,1,18,7.58,8,9,10.83,0,54686.49,125599.78,66266,112252.71,0,79.52,21.12,100,46.42,
1412_2018-03-31,,2018-03-31,299,1,99,396,投资去,1412,,1412,2,1,24,7.58,8,9,10.64,11,39186.88,172479.75,102869.89,83384.36,14386,58.55,20.46,97.33,44.55,
1412_2018-04-30,,2018-04-30,303,0,68,369,投资去,1412,,1412,5,0,28,7.55,8,8.97,10.85,0,21379.88,150960.67,86720.12,148486.36,0,36.4,19.68,74.03,44.23,
1412_2018-05-31,,2018-05-31,219,1,83,289,投资去,1412,,1412,0,3,26,7.56,8,9,10.75,11,23713.42,89263,213725.38,98906.25,93670,23.03,20.44,59.88,45.93,
1412_2018-06-30,,2018-06-30,243,2,66,348,投资去,1412,,1412,8,0,30,7.59,8,9,10.77,11,42208.23,39743.5,118142,80484.29,31718.5,10.47,19.03,48.55,44.91,
1412_2018-07-31,,2018-07-31,206,3,69,230,投资去,1412,,1412,5,3,25,7.5,8,8.94,10.79,11,23784.46,169196,142546,197794.19,77337,10.12,18.69,50.58,44.72,
1167_2017-04-30,,2017-04-30,70,0,12,44,万利金融,1167,,1167,0,1,1,16.88,0,0,13.88,15.88,71855,0,0,29242.95,97834.89,100,35.53,100,75.97,
1167_2017-05-31,,2017-05-31,61,0,8,63,万利金融,1167,,1167,0,1,1,16.88,0,0,13.88,15.88,70155.03,0,0,27747.79,69932.15,100,36.25,100,79.18,
1167_2017-06-30,,2017-06-30,55,0,7,46,万利金融,1167,,1167,1,1,0,16.88,0,0,13.88,15.88,82753.06,0,0,54714.38,130458.33,100,32.82,100,77.39,
1167_2017-07-31,,2017-07-31,46,0,11,40,万利金融,1167,,1167,1,1,0,16.88,0,0,13.88,15.88,95892.25,0,0,42784.66,60726,100,39.05,100,80.94,
1167_2017-08-31,,2017-08-31,34,0,11,50,万利金融,1167,,1167,2,1,0,15.06,0,0,11.88,14.76,130200,0,0,39336.84,59113.06,100,43.02,100,85.37,
1167_2017-09-30,,2017-09-30,40,0,9,53,万利金融,1167,,1167,1,1,0,14.88,0,0,11.88,14.75,153360.89,0,0,38064.69,96488.74,100,39.93,100,84.12,
1167_2017-10-31,,2017-10-31,43,0,6,54,万利金融,1167,,1167,1,1,0,14.88,0,0,11.88,14.15,97680.5,0,0,47664.39,66476.86,100,39.02,100,82.49,
1167_2017-11-30,,2017-11-30,51,0,10,52,万利金融,1167,,1167,1,1,0,14.88,0,0,11.88,14.55,131897.85,0,0,44785.35,48556.29,100,37.05,100,81.15,
1167_2017-12-31,,2017-12-31,25,0,4,19,万利金融,1167,,1167,1,1,0,14.88,0,0,11.88,13.88,159635.25,0,0,115706.19,122144.91,100,41.99,100,84.23,
1167_2018-01-31,,2018-01-31,26,0,3,14,万利金融,1167,,1167,1,0,1,14.88,0,0,11.88,13.88,184062,0,0,112168,111164.67,100,44.6,100,88.02,
1167_2018-02-28,,2018-02-28,36,0,3,25,万利金融,1167,,1167,1,1,0,14.88,0,0,12.62,13.88,73613,0,0,72142.88,176671,100,53.78,100,91.59,
1167_2018-03-31,,2018-03-31,31,0,4,27,万利金融,1167,,1167,0,1,0,0,0,0,11.88,0,0,0,0,68610.42,0,100,48.89,100,89.58,
1616_2017-05-31,,2017-05-31,64,1,29,95,诚投在线,1616,,1616,0,4,2,0,9,0,12,15,0,161891.5,0,441160.6,242031.11,68.94,30.93,100,63.23,
1616_2017-06-30,,2017-06-30,69,4,41,98,诚投在线,1616,,1616,1,7,1,0,9,0,12,15,0,70156,0,389312,150240.38,70.44,30.16,100,63.83,
1616_2017-07-31,,2017-07-31,91,1,30,74,诚投在线,1616,,1616,1,6,2,0,9,10.5,12,15,0,119668,0,643867,244503.36,67.49,32.76,100,65.07,
1616_2017-08-31,,2017-08-31,78,2,49,98,诚投在线,1616,,1616,0,5,5,0,9,0,12,15,0,133210.33,0,801608.33,156884.23,70.33,33.25,100,66.9,
1616_2017-09-30,,2017-09-30,80,1,38,104,诚投在线,1616,,1616,0,5,3,0,9,0,12,15,0,26780.67,0,588382.25,250821.22,73.49,31.84,100,63.83,
1616_2017-10-31,,2017-10-31,91,3,42,112,诚投在线,1616,,1616,0,5,8,0,9,0,12,15,0,439706,0,368618.71,199388.43,69.52,31.44,100,62.97,
1616_2017-11-30,,2017-11-30,93,2,32,109,诚投在线,1616,,1616,0,3,9,0,9,0,12,15,0,279521.33,0,647253,138048.27,66.86,30.65,100,63.3,
1616_2017-12-31,,2017-12-31,95,4,50,125,诚投在线,1616,,1616,0,6,3,0,9,0,12,15,0,759236,0,584882.25,141438.89,67.41,30.84,100,62.14,
1616_2018-01-31,,2018-01-31,90,1,43,90,诚投在线,1616,,1616,0,5,2,0,0,0,12,15.21,0,0,0,483425,283748.57,70.86,29.84,100,62.29,
1616_2018-02-28,,2018-02-28,63,2,33,100,诚投在线,1616,,1616,0,5,4,0,0,0,12,15.17,0,0,0,912182.5,268325.79,72.52,28.66,100,61.71,
1616_2018-03-31,,2018-03-31,73,0,44,146,诚投在线,1616,,1616,0,4,4,0,9,0,12,15.16,0,331365,0,347333.8,315943.55,68.86,29.57,100,61.23,
1616_2018-04-30,,2018-04-30,88,3,40,114,诚投在线,1616,,1616,1,4,4,0,0,10.5,12,15.17,0,0,76217,388110.67,356345.2,69.53,31.7,100,60.69,
851_2017-06-30,,2017-06-30,632,0,0,29,好利网,851,,851,642,0,0,0,7.3,7.3,7.3,7.3,0,17950701.75,23049634.5,0,19750138.32,100,100.01,100,100.01,
851_2017-07-31,,2017-07-31,31,0,0,0,好利网,851,,851,12,0,0,0,7.3,0,7.3,0,0,20687984.6,0,12414741.5,0,100,100.01,100,100.01,
851_2017-08-31,,2017-08-31,40,0,0,11,好利网,851,,851,14,0,0,0,0,0,0,8.35,0,0,0,0,17095364.07,100,100.01,100,100.01,
851_2017-09-30,,2017-09-30,818,5,288,1162,好利网,851,,851,3947,0,0,0,0,0,0,9.26,0,0,0,0,16088556.91,3.75,36.77,17.58,73.14,
851_2017-10-31,,2017-10-31,1041,3,308,1292,好利网,851,,851,4098,0,0,0,0,0,7.8,9.3,0,0,0,11931215,14888883.9,2.19,36.54,10.1,66.88,
851_2017-11-30,,2017-11-30,1052,3,173,1101,好利网,851,,851,2167,0,0,0,0,0,7.8,9.32,0,0,0,12724076.33,13763459.73,2.06,35.02,9.54,65.08,
851_2017-12-31,,2017-12-31,814,0,95,731,好利网,851,,851,2665,0,0,8,0,7,7.8,8.99,15.67,0,667.33,3.06,6.51,0.65,11.42,3.07,30.29,
851_2018-01-31,,2018-01-31,990,1,112,774,好利网,851,,851,2982,0,0,5.04,0,7,7.8,8.94,7.69,0,1.33,7.11,9.55,0.47,9.75,1.67,25.5,
851_2018-02-28,,2018-02-28,1623,0,10,137,好利网,851,,851,530,0,0,0,0,7,7.97,8.89,0,0,8,6.64,14.35,0.44,8.98,1.56,24.18,
851_2018-03-31,,2018-03-31,1944,0,185,1072,好利网,851,,851,6957,0,0,6.01,7,7.52,7.99,9.2,0.59,0.51,1.63,6.91,8.49,0.28,6.64,1.11,19.61,
851_2018-04-30,,2018-04-30,839,9,260,964,好利网,851,,851,10112,0,6,6.19,7,7.5,7.99,9.23,3.6,2.21,7.47,4.44,7.05,2.47,8.02,3.18,19.58,
851_2018-05-31,,2018-05-31,2442,12,293,1234,好利网,851,,851,6712,0,11,0,0,0,7.99,9.15,0,0,0,13.06,13.89,2.91,9.93,5.26,21.08,
3995_2017-06-30,,2017-06-30,8087,33,1598,7414,冠e通,3995,,3995,5,190,213,0,8.41,7.2,7.55,9.85,0,229629.67,1209.5,1766.7,9521.75,10.08,1.39,24.89,4.4,
3995_2017-07-31,,2017-07-31,11454,40,1592,8395,冠e通,3995,,3995,8,187,216,0,8.57,7.2,7.59,10.05,0,606560.86,1237.5,1831.89,8255.18,10.06,1.41,23.01,4.32,
3995_2017-08-31,,2017-08-31,10708,44,1529,7526,冠e通,3995,,3995,7,191,224,0,8.6,7.2,7.65,10,0,121849.62,755.17,3007.18,10183.3,9.36,1.66,20.64,4.58,
3995_2017-09-30,,2017-09-30,10639,49,1560,7591,冠e通,3995,,3995,11,205,182,0,8.55,7.2,7.64,10.08,0,233842.45,434.17,616.16,11145.75,7.44,1.79,16.97,4.86,
3995_2017-10-31,,2017-10-31,8860,35,900,5920,冠e通,3995,,3995,5,131,168,0,8.42,7.2,7.74,10.34,0,178394.53,1227.89,1014.24,12504.21,6.97,1.83,16.35,5,
3995_2017-11-30,,2017-11-30,10530,48,1273,6760,冠e通,3995,,3995,2,157,235,0,8.6,7.2,7.68,10.25,0,317729.75,2406.5,10043.49,18325.05,5.58,1.89,14.22,5.05,
3995_2017-12-31,,2017-12-31,14500,30,1735,10547,冠e通,3995,,3995,3,207,211,0,8.6,7.2,7.64,10.09,0,533906.4,1239.33,19862.12,31993.74,5.06,1.91,13.2,5.18,
3995_2018-01-31,,2018-01-31,15766,27,1378,8694,冠e通,3995,,3995,18,163,198,0,8.6,7.2,7.61,10.16,0,845351,883,2907.08,17949.03,4.32,1.81,12.24,4.94,
3995_2018-02-28,,2018-02-28,9139,24,935,6139,冠e通,3995,,3995,4,135,127,0,6.6,7.2,7.58,9.83,0,74,1498.14,3289.87,19062.3,4.32,1.63,12.41,4.72,
3995_2018-03-31,,2018-03-31,11696,10,642,5054,冠e通,3995,,3995,2,97,97,0,6.82,7.2,7.58,9.64,0,426.83,334.67,1304.77,6567.66,4.48,1.68,12.9,4.83,
3995_2018-04-30,,2018-04-30,6675,9,493,3920,冠e通,3995,,3995,4,68,115,0,6.84,7.2,7.75,9.57,0,1213,2392.88,21201.71,67208.47,4.55,1.51,12.94,4.6,
3995_2018-05-31,,2018-05-31,9018,12,879,5623,冠e通,3995,,3995,3,122,112,0,6.84,7.2,7.71,10.04,0,2,19025.17,51615.45,40702.29,4.65,1.46,13.46,4.54,
1542_2017-06-30,,2017-06-30,39,0,17,67,融之家,1542,,1542,1,4,1,18,14,14.5,0,0,0,42880.27,122846.29,0,0,100,44.99,100,86.89,
1542_2017-07-31,,2017-07-31,40,0,26,52,融之家,1542,,1542,1,5,0,18,14,14.5,0,0,1183.71,32422.31,40034.33,0,0,100,49.01,100,91.23,
1542_2017-08-31,,2017-08-31,80,1,30,57,融之家,1542,,1542,1,6,0,18,13.08,13.75,14,0,18010.86,10560.98,7128.18,3666.75,0,100,47.71,100,86.69,
1542_2017-09-30,,2017-09-30,156,1,20,67,融之家,1542,,1542,1,4,2,18,11.3,12.53,13.47,0,46725.95,16284.35,11211.92,5809.79,0,100,52.53,100,87.83,
1542_2017-10-31,,2017-10-31,43,0,24,57,融之家,1542,,1542,14,4,2,18,10,11.45,12.49,13,658.82,23326.54,6085.11,11018.22,6148.67,97.67,50.5,100,88.19,
1542_2017-11-30,,2017-11-30,71,2,23,73,融之家,1542,,1542,55,4,2,18,10,11,12,13,0,22807.07,89222.18,36233.68,201.31,76.98,48.89,97.46,85.86,
1542_2017-12-31,,2017-12-31,85,0,28,79,融之家,1542,,1542,37,5,1,0,10,11,12,13,0,31504.74,130323.4,93559.17,648.22,64.47,45.38,88.74,83.2,
1542_2018-01-31,,2018-01-31,84,0,24,71,融之家,1542,,1542,24,1,9,0,10,11,12,13,0,103613.93,69570.92,37540.3,1567.78,58.61,41.88,84.51,82.21,
1542_2018-02-28,,2018-02-28,57,0,26,75,融之家,1542,,1542,17,0,10,0,9.1,11,11.37,12.4,0,623.67,973.33,4032.22,3982.83,37.6,37.37,82.01,80.69,
1542_2018-03-31,,2018-03-31,43,0,11,53,融之家,1542,,1542,35,0,0,0,8,9,11,12,0,0,125,1029.93,1035.22,34.66,37.72,74.02,80.2,
1542_2018-04-30,,2018-04-30,34,0,9,61,融之家,1542,,1542,3,0,7,0,8,9,11,0,0,76,3462.31,3041.5,0,38.23,38.05,77.14,79.43,
1542_2018-05-31,,2018-05-31,43,2,34,68,融之家,1542,,1542,49,0,12,0,8,9,11,12,0,26879,19646,2441.57,753.85,37.45,35.34,76.15,78.44,
1333_2017-06-30,,2017-06-30,38,0,11,32,众联财富,1333,,1333,30,0,6,0,12.5,0,12.9,13.38,0,18.9,0,2,14009.2,49.83,41.84,97.17,87.65,
1333_2017-07-31,,2017-07-31,32,0,13,33,众联财富,1333,,1333,24,0,5,0,12.5,12.6,0,13.25,0,11409.85,12810.5,0,17492.5,54.37,42.3,96.4,87.26,
1333_2017-08-31,,2017-08-31,41,0,12,37,众联财富,1333,,1333,25,0,4,0,12.5,0,12.7,13.3,0,4520.88,0,3,19002.8,54.86,42.22,96.2,87.31,
1333_2017-09-30,,2017-09-30,36,0,15,50,众联财富,1333,,1333,44,0,5,0,12.5,12.6,12.86,13.36,0,2525.97,2,6638.5,14636.83,42.59,39.64,90.43,84.43,
1333_2017-10-31,,2017-10-31,41,0,12,44,众联财富,1333,,1333,47,0,2,0,12.5,12.6,12.8,13.44,0,566.76,2,8434.25,19952.13,37.26,38.98,86.12,82.71,
1333_2017-11-30,,2017-11-30,32,0,8,45,众联财富,1333,,1333,39,0,3,0,12.5,12.6,12.7,13.35,0,2.97,3,2,12004.44,40.19,41.08,84.87,83.95,
1333_2017-12-31,,2017-12-31,36,1,8,40,众联财富,1333,,1333,46,0,6,0,12.5,12.6,12.76,13.5,0,3640.24,9428.33,3.33,6760.18,43.98,49.85,82.7,85.98,
1333_2018-01-31,,2018-01-31,36,0,11,42,众联财富,1333,,1333,36,0,6,0,12.5,12.6,12.84,13.58,0,6496.79,2,6697,16936.18,42.47,51.08,83.72,86.4,
1333_2018-02-28,,2018-02-28,28,0,11,34,众联财富,1333,,1333,29,0,5,0,12.5,12.6,12.87,13.5,0,3031.26,217,3,8244.73,42.34,52.11,85.97,88.84,
1333_2018-03-31,,2018-03-31,97,0,12,28,众联财富,1333,,1333,21,0,4,0,12.5,12.6,12.7,13.35,0,2002.64,7,3,12291.4,40.87,53.5,81.89,88.06,
1333_2018-04-30,,2018-04-30,26,0,6,26,众联财富,1333,,1333,26,0,1,0,12.5,0,12.9,13.51,0,1.5,0,2,1711.14,36.15,61.99,79.87,90.77,
1333_2018-05-31,,2018-05-31,21,0,2,10,众联财富,1333,,1333,13,0,0,0,12.5,0,12.9,13.55,0,1.25,0,1,1.78,35.44,69.18,79.13,94.49,
533_2017-06-30,,2017-06-30,420,1,67,338,普天贷,533,,533,138,0,5,0,0,7,9,13.25,0,0,5094,23319.81,22998.62,13.85,23.56,26.52,45.98,
533_2017-07-31,,2017-07-31,402,3,105,323,普天贷,533,,533,277,0,0,0,0,7,9,11.59,0,0,10917,17065.53,5304.72,10.95,24.63,19.29,47.97,
533_2017-08-31,,2017-08-31,363,2,121,409,普天贷,533,,533,256,0,2,0,0,0,9,11.87,0,0,0,22856.79,16546.69,7.86,25.71,13.42,48.66,
533_2017-09-30,,2017-09-30,461,0,55,308,普天贷,533,,533,132,0,1,0,0,0,9,11.68,0,0,0,44460.86,33117.19,5.78,25.39,10.76,48.54,
533_2017-10-31,,2017-10-31,400,3,71,325,普天贷,533,,533,188,0,0,0,0,0,9,11.59,0,0,0,44325.72,52348.73,5.03,25.34,10.06,48.89,
533_2017-11-30,,2017-11-30,461,0,56,290,普天贷,533,,533,129,0,0,0,0,0,9,11.52,0,0,0,38605.71,97110.52,4.91,24.44,9.82,47.99,
533_2017-12-31,,2017-12-31,391,0,28,238,普天贷,533,,533,72,0,0,0,0,0,9,11.5,0,0,0,91781.89,168547.68,4.49,24.06,9.43,47.1,
533_2018-01-31,,2018-01-31,364,2,50,219,普天贷,533,,533,157,0,1,0,7,7,9,11.42,0,535,335,19351.72,43611.95,4.55,23.53,9.16,46.23,
533_2018-02-28,,2018-02-28,281,1,57,232,普天贷,533,,533,118,0,0,0,6,0,9,11.5,0,3161.75,0,49618.16,46416.55,4.37,23.12,8.79,45.96,
533_2018-03-31,,2018-03-31,293,0,35,213,普天贷,533,,533,82,0,1,0,0,0,9,11.61,0,0,0,47575.85,47965.96,3.85,22.62,8.19,46.11,
533_2018-04-30,,2018-04-30,319,1,16,148,普天贷,533,,533,48,0,0,0,0,0,9,11.41,0,0,0,114824.88,116076.16,4,20.83,8.65,44.63,
533_2018-05-31,,2018-05-31,150,0,0,46,普天贷,533,,533,8,0,0,0,0,0,9,11.33,0,0,0,282419.6,341907.67,4.94,20.62,10.68,44.71,
1280_2017-06-30,,2017-06-30,6,5,15,27,天添钱,1280,,1280,12,3,21,0,0,0,0,0,0,0,0,0,0,71.36,62.75,100,98.91,
1280_2017-07-31,,2017-07-31,7,3,16,28,天添钱,1280,,1280,10,2,14,0,12,12,12,12,0,33.75,17948.33,14247.06,562.43,72.09,64.82,100,98.77,
1280_2017-08-31,,2017-08-31,9,3,19,24,天添钱,1280,,1280,11,4,17,0,12,12,12,12,0,3171.6,0,24885.96,37064.96,68.7,67.13,100,98.2,
1280_2017-09-30,,2017-09-30,9,4,18,28,天添钱,1280,,1280,12,2,19,0,12,12,12,12,0,6875,3495,9491.53,25000.47,69.44,68.13,100,97.64,
1280_2017-10-31,,2017-10-31,9,2,14,30,天添钱,1280,,1280,11,2,16,0,12,12,12,12,0,53082.6,26,41918.82,39697.97,68.78,66.03,100,97.52,
1280_2017-11-30,,2017-11-30,7,2,19,22,天添钱,1280,,1280,8,3,16,0,12,12,12,12,0,4688.75,7954.4,13069.34,16868.82,69.07,64.67,100,97.99,
1280_2017-12-31,,2017-12-31,14,2,11,28,天添钱,1280,,1280,8,1,16,0,12,12,12,12,0,53601,44814.8,29154.14,53484.55,69.69,65.72,100,97.82,
1280_2018-01-31,,2018-01-31,13,1,17,28,天添钱,1280,,1280,14,1,10,0,12,12,12,12,0,3164,23180.25,28360.65,41977.36,70.75,66.13,100,97.93,
1280_2018-02-28,,2018-02-28,13,4,17,21,天添钱,1280,,1280,13,1,10,0,12,12,12,12,0,49,2241,26823.14,28449.07,71.27,67.84,100,97.91,
1280_2018-03-31,,2018-03-31,3,1,9,13,天添钱,1280,,1280,18,0,5,0,12,12,12,12,0,36,46,49.81,59.5,72.85,68.86,100,98.87,
1280_2018-04-30,,2018-04-30,9,0,18,23,天添钱,1280,,1280,15,1,7,0,0,0,12,12,0,0,0,14733.84,20,72.08,63.6,100,98.48,
507_2017-07-31,,2017-07-31,426,0,83,495,微金在线,507,,507,18,11,28,12.13,13,13.5,14,14.73,265999.25,128450.65,73498.89,267360.25,364088.4,34.61,16.13,83.97,41.43,
507_2017-08-31,,2017-08-31,353,2,107,475,微金在线,507,,507,15,14,23,12.09,12.87,13.5,14,0,221343.48,224089.06,284026.12,331520.2,0,38.19,16.2,85.97,40.17,
507_2017-09-30,,2017-09-30,310,1,102,412,微金在线,507,,507,11,12,26,12.15,13,13.5,14,0,284928.81,178052.93,323790.25,289673,0,40.54,15.61,87.02,41.56,
507_2017-10-31,,2017-10-31,573,1,98,540,微金在线,507,,507,12,16,19,12.17,13,13.5,14,0,182518.14,155348.53,482348.67,235778.2,0,41.6,15.65,90.59,40.17,
507_2017-11-30,,2017-11-30,463,4,106,582,微金在线,507,,507,69,14,31,11.58,12.96,13.27,13.33,14.06,67820.42,180539.52,195376.32,191470.45,84833.97,35.27,16.8,84.15,39.25,
507_2017-12-31,,2017-12-31,395,0,84,429,微金在线,507,,507,26,10,24,11.06,12.08,12.42,12.96,14.1,164268.29,225244.22,455305,253599.29,149645.89,29.07,14.97,81.51,38.38,
507_2018-01-31,,2018-01-31,329,0,64,404,微金在线,507,,507,24,0,32,11,11.42,12.36,12.87,13.87,51102,194969,134873.92,335026.81,95702.8,20.92,14.84,76.17,39.86,
507_2018-02-28,,2018-02-28,262,0,48,324,微金在线,507,,507,5,0,23,0,11.77,12.21,12.81,0,0,131562.44,105876.23,204856.83,0,18.4,15.63,80.71,43.27,
507_2018-03-31,,2018-03-31,276,0,58,363,微金在线,507,,507,7,0,27,0,12,12.5,13,13.5,0,38711,72261.38,122534.62,0,14.36,14.12,70.67,39.53,
507_2018-04-30,,2018-04-30,205,0,47,355,微金在线,507,,507,6,0,25,0,12,12.5,13,14.37,0,61515.33,108155.27,149922.46,8283.6,13.86,13.44,69.28,38.5,
507_2018-05-31,,2018-05-31,230,0,41,268,微金在线,507,,507,4,0,20,0,12,11.86,12.73,14.5,0,94174,180548.25,150151.57,132232,13.27,13.65,66.34,38.43,
507_2018-06-30,,2018-06-30,302,0,30,201,微金在线,507,,507,8,0,15,8.5,9.5,10,11.64,13.5,132074.33,285519.33,333314.5,309115,169100.75,13.75,13.34,68.73,36.04,
3557_2017-08-31,,2017-08-31,523,0,17,120,小袋理财,3557,,3557,0,1,0,0,15.9,0,0,0,0,56603.79,0,0,0,100,24.19,100,63.48,
3557_2017-09-30,,2017-09-30,540,0,11,98,小袋理财,3557,,3557,0,1,0,0,18.29,0,0,0,0,34369.23,0,0,0,100,26.26,100,63.4,
3557_2017-10-31,,2017-10-31,473,1,30,192,小袋理财,3557,,3557,1,3,1,18.09,15.41,15.5,0,0,26464.5,45254.17,83020.5,0,0,100,28.97,100,61.67,
3557_2017-11-30,,2017-11-30,833,3,87,390,小袋理财,3557,,3557,0,6,1,26.71,21.24,17.69,16.21,15.22,43645.5,43415.5,77986.43,75799,108186.59,100,19.93,100,48.1,
3557_2017-12-31,,2017-12-31,667,4,80,291,小袋理财,3557,,3557,0,3,3,17.55,9,9,12.56,12.78,26873.22,19386,7103.5,90314.14,93967.06,100,19.64,100,48.73,
3557_2018-01-31,,2018-01-31,230,1,67,211,小袋理财,3557,,3557,4,3,0,0,8,9,10,12,0,3661,12892.5,42615.31,110894.66,100,24.42,100,53.03,
3557_2018-02-28,,2018-02-28,158,0,25,139,小袋理财,3557,,3557,15,1,9,8,19.45,14.43,11.41,12,3119,10077.82,6370.67,54855,179173,93.85,23.85,100,52.1,
3557_2018-03-31,,2018-03-31,260,2,40,153,小袋理财,3557,,3557,24,0,27,8,8,10,11,0,7675.05,58450,89935.75,85162.88,0,72.38,25.35,96.77,54.77,
3557_2018-04-30,,2018-04-30,115,0,44,117,小袋理财,3557,,3557,33,0,26,8,0,10,11,11.5,4501.78,0,39773.5,68274.42,84950.5,52.71,26.39,83.8,58.86,
3557_2018-05-31,,2018-05-31,158,0,44,156,小袋理财,3557,,3557,40,0,22,13.22,8,10,12.87,11.5,7123.58,38080.5,215121.67,151699,0,42.39,24.89,70.94,56.95,
3557_2018-06-30,,2018-06-30,135,0,39,166,小袋理财,3557,,3557,36,0,21,16.84,0,13.4,11.95,0,16944.95,0,150208.27,209618.09,0,34.26,25.52,61.9,57.14,
3557_2018-07-31,,2018-07-31,81,0,17,96,小袋理财,3557,,3557,31,0,8,7.5,0,10.6,10,0,40615.44,0,80381.9,494312,0,25.67,27.57,57.96,60.95,
1721_2017-05-31,,2017-05-31,72,0,28,103,融商贷,1721,,1721,0,1,0,0,15,0,16.2,0,0,17151.85,0,78948.38,0,100,37.75,100,75.54,
1721_2017-06-30,,2017-06-30,75,0,35,127,融商贷,1721,,1721,0,1,0,0,15.53,0,17.2,0,0,8658.18,0,6514.25,0,100,31.65,100,70.67,
